sid,lat,lon,vmax,pmin,time,basin_geo
b'2014159N12068',16.3,67.8,,,56818.625000000466,AS
b'2014159N12068',16.5,67.6,30.0,994.0,56818.750000000466,AS
b'2014159N12068',16.5,67.4,,,56818.875000000466,AS
b'2014159N12068',16.6,67.2,35.0,992.0,56819.000000000466,AS
b'2014159N12068',16.7,67.0,35.0,992.0,56819.125000000466,AS
b'2014159N12068',17.0,66.7,45.0,990.0,56819.250000000466,AS
b'2014159N12068',17.1,66.5,45.0,990.0,56819.375000000466,AS
b'2014159N12068',17.4,66.2,45.0,988.0,56819.500000000466,AS
b'2014159N12068',17.6,66.0,45.0,988.0,56819.625000000466,AS
b'2014159N12068',17.6,65.8,45.0,988.0,56819.750000000466,AS
b'2014159N12068',17.7,65.6,45.0,988.0,56819.875000000466,AS
b'2014159N12068',17.9,65.3,45.0,986.0,56820.000000000466,AS
b'2014159N12068',18.0,64.9,45.0,986.0,56820.125000000466,AS
b'2014159N12068',18.2,64.6,45.0,986.0,56820.250000000466,AS
b'2014159N12068',18.3,64.3,45.0,988.0,56820.375000000466,AS
b'2014159N12068',18.5,64.1,45.0,988.0,56820.500000000466,AS
b'2014159N12068',18.8,64.0,45.0,988.0,56820.625000000466,AS
b'2014159N12068',19.3,64.1,45.0,988.0,56820.750000000466,AS
b'2014159N12068',19.9,64.4,45.0,988.0,56820.875000000466,AS
b'2014159N12068',20.4,64.6,45.0,988.0,56821.000000000466,AS
b'2014159N12068',20.7,64.4,45.0,990.0,56821.125000000466,AS
b'2014159N12068',21.2,64.0,40.0,992.0,56821.250000000466,AS
b'2014159N12068',21.4,63.9,30.0,994.0,56821.375000000466,AS
b'2014159N12068',21.4,64.0,25.0,996.0,56821.500000000466,AS
b'2014159N12068',21.5,64.1,,,56821.625000000466,AS
b'2014159N12068',21.5,64.2,25.0,996.0,56821.750000000466,AS
b'2014159N12068',21.6,64.3,,,56821.875000000466,AS
b'2014159N12068',21.6,64.5,25.0,996.0,56822.000000000466,AS
b'2014159N12068',21.7,64.6,,,56822.125000000466,AS
b'2014159N12068',21.7,64.8,,,56822.250000000466,AS
b'2014159N12068',21.7,65.0,,,56822.375000000466,AS
b'2014159N12068',21.7,65.2,,,56822.500000000466,AS
b'2014202N22087',22.0,87.0,25.0,988.0,56859.125000000466,BoB
b'2014202N22087',22.2,86.4,20.0,988.0,56859.250000000466,BoB
b'2014202N22087',22.4,85.7,,,56859.375000000466,BoB
b'2014202N22087',22.5,85.0,20.0,988.0,56859.500000000466,BoB
b'2014202N22087',22.5,84.5,,,56859.625000000466,BoB
b'2014202N22087',22.5,84.0,20.0,990.0,56859.750000000466,BoB
b'2014202N22087',22.5,83.5,,,56859.875000000466,BoB
b'2014202N22087',22.5,83.0,20.0,990.0,56860.000000000466,BoB
b'2014202N22087',22.5,82.5,20.0,990.0,56860.125000000466,BoB
b'2014202N22087',22.5,82.0,20.0,990.0,56860.250000000466,BoB
b'2014202N22087',22.5,81.5,,,56860.375000000466,BoB
b'2014202N22087',22.5,81.0,20.0,990.0,56860.500000000466,BoB
b'2014202N22087',22.5,80.3,,,56860.625000000466,BoB
b'2014202N22087',22.5,79.6,20.0,992.0,56860.750000000466,BoB
b'2014202N22087',22.5,78.9,,,56860.875000000466,BoB
b'2014202N22087',22.5,78.2,20.0,992.0,56861.000000000466,BoB
b'2014202N22087',22.5,77.5,20.0,992.0,56861.125000000466,BoB
b'2014202N22087',22.5,77.0,20.0,992.0,56861.250000000466,BoB
b'2014216N21089',21.5,88.5,25.0,990.0,56872.500000000466,BoB
b'2014216N21089',21.7,88.4,,,56872.625000000466,BoB
b'2014216N21089',21.9,88.3,30.0,990.0,56872.750000000466,BoB
b'2014216N21089',22.1,88.0,,,56872.875000000466,BoB
b'2014216N21089',22.3,87.6,30.0,990.0,56873.000000000466,BoB
b'2014216N21089',22.5,87.2,30.0,990.0,56873.125000000466,BoB
b'2014216N21089',22.5,86.5,30.0,990.0,56873.250000000466,BoB
b'2014216N21089',22.4,86.2,,,56873.375000000466,BoB
b'2014216N21089',22.2,86.1,30.0,990.0,56873.500000000466,BoB
b'2014216N21089',22.2,85.6,,,56873.625000000466,BoB
b'2014216N21089',22.2,85.1,30.0,990.0,56873.750000000466,BoB
b'2014216N21089',22.2,84.6,,,56873.875000000466,BoB
b'2014216N21089',22.2,84.1,30.0,990.0,56874.000000000466,BoB
b'2014216N21089',22.2,83.5,30.0,994.0,56874.125000000466,BoB
b'2014216N21089',22.9,83.0,30.0,992.0,56874.250000000466,BoB
b'2014216N21089',23.5,82.5,25.0,992.0,56874.375000000466,BoB
b'2014216N21089',24.0,82.0,25.0,992.0,56874.500000000466,BoB
b'2014216N21089',24.2,81.6,,,56874.625000000466,BoB
b'2014216N21089',24.2,81.3,25.0,992.0,56874.750000000466,BoB
b'2014216N21089',24.3,81.0,,,56874.875000000466,BoB
b'2014216N21089',24.4,80.6,25.0,992.0,56875.000000000466,BoB
b'2014216N21089',24.5,80.2,25.0,996.0,56875.125000000466,BoB
b'2014216N21089',24.6,80.0,25.0,994.0,56875.250000000466,BoB
b'2014216N21089',24.8,79.8,,,56875.375000000466,BoB
b'2014216N21089',25.0,79.5,25.0,994.0,56875.500000000466,BoB
b'2014216N21089',25.2,79.2,,,56875.625000000466,BoB
b'2014216N21089',25.3,79.0,25.0,994.0,56875.750000000466,BoB
b'2014216N21089',25.4,78.8,,,56875.875000000466,BoB
b'2014216N21089',25.5,78.5,25.0,994.0,56876.000000000466,BoB
b'2014279N11096',10.7,96.1,,,56936.250000000466,BoB
b'2014279N11096',10.7,96.0,,,56936.375000000466,BoB
b'2014279N11096',10.7,95.9,,,56936.500000000466,BoB
b'2014279N11096',10.7,95.8,,,56936.625000000466,BoB
b'2014279N11096',10.8,95.6,,,56936.750000000466,BoB
b'2014279N11096',10.9,95.4,,,56936.875000000466,BoB
b'2014279N11096',11.0,95.2,,,56937.000000000466,BoB
b'2014279N11096',11.2,95.0,25.0,1004.0,56937.125000000466,BoB
b'2014279N11096',11.4,94.7,25.0,1004.0,56937.250000000466,BoB
b'2014279N11096',11.5,94.4,,,56937.375000000466,BoB
b'2014279N11096',11.7,94.1,30.0,1000.0,56937.500000000466,BoB
b'2014279N11096',11.8,93.8,,,56937.625000000466,BoB
b'2014279N11096',11.9,93.5,30.0,1000.0,56937.750000000466,BoB
b'2014279N11096',12.0,93.2,,,56937.875000000466,BoB
b'2014279N11096',12.2,92.9,30.0,1000.0,56938.000000000466,BoB
b'2014279N11096',12.3,92.6,35.0,998.0,56938.125000000466,BoB
b'2014279N11096',12.6,92.1,40.0,996.0,56938.250000000466,BoB
b'2014279N11096',12.8,91.4,40.0,996.0,56938.375000000466,BoB
b'2014279N11096',12.9,90.9,40.0,996.0,56938.500000000466,BoB
b'2014279N11096',13.1,90.4,40.0,996.0,56938.625000000466,BoB
b'2014279N11096',13.3,90.1,45.0,994.0,56938.750000000466,BoB
b'2014279N11096',13.5,89.6,45.0,992.0,56938.875000000466,BoB
b'2014279N11096',13.6,89.3,45.0,990.0,56939.000000000466,BoB
b'2014279N11096',13.7,89.1,55.0,988.0,56939.125000000466,BoB
b'2014279N11096',13.8,88.9,55.0,988.0,56939.250000000466,BoB
b'2014279N11096',13.9,88.6,55.0,988.0,56939.375000000466,BoB
b'2014279N11096',14.1,88.5,55.0,988.0,56939.500000000466,BoB
b'2014279N11096',14.1,88.2,55.0,988.0,56939.625000000466,BoB
b'2014279N11096',14.2,88.0,55.0,988.0,56939.750000000466,BoB
b'2014279N11096',14.4,87.8,60.0,988.0,56939.875000000466,BoB
b'2014279N11096',14.6,87.6,60.0,988.0,56940.000000000466,BoB
b'2014279N11096',14.8,87.3,60.0,988.0,56940.125000000466,BoB
b'2014279N11096',14.9,87.2,60.0,986.0,56940.250000000466,BoB
b'2014279N11096',15.1,87.0,65.0,984.0,56940.375000000466,BoB
b'2014279N11096',15.3,86.8,70.0,982.0,56940.500000000466,BoB
b'2014279N11096',15.5,86.5,75.0,980.0,56940.625000000466,BoB
b'2014279N11096',15.6,86.3,75.0,978.0,56940.750000000466,BoB
b'2014279N11096',15.7,86.0,75.0,974.0,56940.875000000466,BoB
b'2014279N11096',15.9,85.7,75.0,970.0,56941.000000000466,BoB
b'2014279N11096',16.0,85.4,80.0,968.0,56941.125000000466,BoB
b'2014279N11096',16.1,85.1,90.0,966.0,56941.250000000466,BoB
b'2014279N11096',16.1,85.0,90.0,964.0,56941.375000000466,BoB
b'2014279N11096',16.2,84.9,95.0,962.0,56941.500000000466,BoB
b'2014279N11096',16.3,84.8,95.0,960.0,56941.625000000466,BoB
b'2014279N11096',16.6,84.6,100.0,954.0,56941.750000000466,BoB
b'2014279N11096',16.8,84.4,100.0,952.0,56941.875000000466,BoB
b'2014279N11096',17.2,84.1,100.0,950.0,56942.000000000466,BoB
b'2014279N11096',17.4,83.8,100.0,950.0,56942.125000000466,BoB
b'2014279N11096',17.6,83.4,100.0,950.0,56942.250000000466,BoB
b'2014279N11096',17.8,83.1,90.0,960.0,56942.375000000466,BoB
b'2014279N11096',18.0,82.8,60.0,982.0,56942.500000000466,BoB
b'2014279N11096',18.3,82.5,45.0,986.0,56942.625000000466,BoB
b'2014279N11096',18.8,82.3,40.0,987.0,56942.750000000466,BoB
b'2014279N11096',19.0,82.1,40.0,988.0,56942.875000000466,BoB
b'2014279N11096',19.7,81.6,30.0,994.0,56943.000000000466,BoB
b'2014279N11096',20.5,81.5,30.0,996.0,56943.125000000466,BoB
b'2014279N11096',20.8,81.4,30.0,998.0,56943.250000000466,BoB
b'2014279N11096',21.1,81.4,,,56943.375000000466,BoB
b'2014279N11096',21.4,81.4,25.0,998.0,56943.500000000466,BoB
b'2014279N11096',21.7,81.5,,,56943.625000000466,BoB
b'2014279N11096',22.3,81.5,25.0,1000.0,56943.750000000466,BoB
b'2014279N11096',23.6,81.5,,,56943.875000000466,BoB
b'2014279N11096',24.8,81.5,25.0,1000.0,56944.000000000466,BoB
b'2014279N11096',25.1,81.6,20.0,1000.0,56944.125000000466,BoB
b'2014279N11096',25.6,81.7,20.0,1000.0,56944.250000000466,BoB
b'2014279N11096',26.3,81.8,20.0,1000.0,56944.375000000466,BoB
b'2014297N11062',10.8,62.1,,,56953.500000000466,AS
b'2014297N11062',11.0,61.9,,,56953.625000000466,AS
b'2014297N11062',11.1,61.8,,,56953.750000000466,AS
b'2014297N11062',11.2,61.7,,,56953.875000000466,AS
b'2014297N11062',11.3,61.6,,,56954.000000000466,AS
b'2014297N11062',11.4,61.5,,,56954.125000000466,AS
b'2014297N11062',11.6,61.5,,,56954.250000000466,AS
b'2014297N11062',11.7,61.6,,,56954.375000000466,AS
b'2014297N11062',11.8,61.7,,,56954.500000000466,AS
b'2014297N11062',11.9,61.8,,,56954.625000000466,AS
b'2014297N11062',12.0,62.0,,,56954.750000000466,AS
b'2014297N11062',12.1,62.2,,,56954.875000000466,AS
b'2014297N11062',12.3,62.1,25.0,1004.0,56955.000000000466,AS
b'2014297N11062',12.6,62.1,25.0,1004.0,56955.125000000466,AS
b'2014297N11062',12.7,62.0,25.0,1004.0,56955.250000000466,AS
b'2014297N11062',13.0,61.9,,,56955.375000000466,AS
b'2014297N11062',13.3,61.9,25.0,1003.0,56955.500000000466,AS
b'2014297N11062',13.3,61.9,,,56955.625000000466,AS
b'2014297N11062',13.5,62.0,25.0,1003.0,56955.750000000466,AS
b'2014297N11062',13.8,62.3,,,56955.875000000466,AS
b'2014297N11062',14.1,62.5,25.0,1002.0,56956.000000000466,AS
b'2014297N11062',14.1,62.5,30.0,999.0,56956.125000000466,AS
b'2014297N11062',14.2,62.5,35.0,998.0,56956.250000000466,AS
b'2014297N11062',14.2,62.5,35.0,996.0,56956.375000000466,AS
b'2014297N11062',14.3,62.5,40.0,994.0,56956.500000000466,AS
b'2014297N11062',14.3,62.5,40.0,994.0,56956.625000000466,AS
b'2014297N11062',14.5,62.5,45.0,994.0,56956.750000000466,AS
b'2014297N11062',14.6,62.4,50.0,994.0,56956.875000000466,AS
b'2014297N11062',14.8,62.4,55.0,990.0,56957.000000000466,AS
b'2014297N11062',14.8,62.3,60.0,990.0,56957.125000000466,AS
b'2014297N11062',14.9,62.3,65.0,986.0,56957.250000000466,AS
b'2014297N11062',14.9,62.2,65.0,984.0,56957.375000000466,AS
b'2014297N11062',15.0,62.2,70.0,982.0,56957.500000000466,AS
b'2014297N11062',15.1,62.1,70.0,981.0,56957.625000000466,AS
b'2014297N11062',15.2,62.1,70.0,980.0,56957.750000000466,AS
b'2014297N11062',15.4,61.8,75.0,979.0,56957.875000000466,AS
b'2014297N11062',15.6,61.8,75.0,978.0,56958.000000000466,AS
b'2014297N11062',15.8,61.7,75.0,977.0,56958.125000000466,AS
b'2014297N11062',16.0,61.7,80.0,974.0,56958.250000000466,AS
b'2014297N11062',16.3,61.7,90.0,966.0,56958.375000000466,AS
b'2014297N11062',16.8,61.8,100.0,954.0,56958.500000000466,AS
b'2014297N11062',17.2,61.8,105.0,952.0,56958.625000000466,AS
b'2014297N11062',17.7,61.7,110.0,950.0,56958.750000000466,AS
b'2014297N11062',17.9,61.7,110.0,950.0,56958.875000000466,AS
b'2014297N11062',18.1,61.8,105.0,954.0,56959.000000000466,AS
b'2014297N11062',18.5,61.8,100.0,958.0,56959.125000000466,AS
b'2014297N11062',18.7,61.9,95.0,962.0,56959.250000000466,AS
b'2014297N11062',18.8,62.0,90.0,968.0,56959.375000000466,AS
b'2014297N11062',19.0,62.2,80.0,974.0,56959.500000000466,AS
b'2014297N11062',19.2,62.5,70.0,980.0,56959.625000000466,AS
b'2014297N11062',19.3,62.9,70.0,986.0,56959.750000000466,AS
b'2014297N11062',19.4,63.2,60.0,988.0,56959.875000000466,AS
b'2014297N11062',19.6,63.6,60.0,990.0,56960.000000000466,AS
b'2014297N11062',19.8,63.9,50.0,994.0,56960.125000000466,AS
b'2014297N11062',20.1,64.2,45.0,998.0,56960.250000000466,AS
b'2014297N11062',20.1,64.4,40.0,1000.0,56960.375000000466,AS
b'2014297N11062',20.3,64.6,40.0,1001.0,56960.500000000466,AS
b'2014297N11062',20.4,64.6,,,56960.625000000466,AS
b'2014297N11062',20.5,64.8,35.0,1002.0,56960.750000000466,AS
b'2014297N11062',20.6,64.9,30.0,1003.0,56960.875000000466,AS
b'2014297N11062',20.7,65.0,25.0,1004.0,56961.000000000466,AS
b'2014297N11062',20.8,65.1,,,56961.125000000466,AS
b'2014297N11062',21.0,65.1,,,56961.250000000466,AS
b'2014297N11062',21.2,65.1,,,56961.375000000466,AS
b'2014297N11062',21.4,65.0,,,56961.500000000466,AS
b'2014297N11062',21.6,64.9,,,56961.625000000466,AS
b'2014297N11062',21.7,64.7,,,56961.750000000466,AS
b'2014297N11062',21.7,64.5,,,56961.875000000466,AS
b'2014297N11062',21.7,64.2,,,56962.000000000466,AS
b'2014297N11062',21.7,64.0,,,56962.125000000466,AS
b'2014297N11062',21.7,63.8,,,56962.250000000466,AS
b'2014297N11062',21.7,63.6,,,56962.375000000466,AS
b'2014297N11062',21.7,63.3,,,56962.500000000466,AS
b'2014309N13088',12.8,87.8,,,56966.000000000466,BoB
b'2014309N13088',12.9,87.7,,,56966.125000000466,BoB
b'2014309N13088',13.0,87.6,,,56966.250000000466,BoB
b'2014309N13088',13.1,87.5,25.0,1000.0,56966.375000000466,BoB
b'2014309N13088',13.2,87.4,25.0,1000.0,56966.500000000466,BoB
b'2014309N13088',13.3,87.4,,,56966.625000000466,BoB
b'2014309N13088',13.5,87.4,25.0,1000.0,56966.750000000466,BoB
b'2014309N13088',13.7,87.3,,,56966.875000000466,BoB
b'2014309N13088',13.8,87.3,25.0,1000.0,56967.000000000466,BoB
b'2014309N13088',13.8,87.4,30.0,998.0,56967.125000000466,BoB
b'2014309N13088',13.8,87.7,30.0,998.0,56967.250000000466,BoB
b'2014309N13088',13.7,87.9,,,56967.375000000466,BoB
b'2014309N13088',13.7,88.1,30.0,998.0,56967.500000000466,BoB
b'2014309N13088',13.6,88.2,,,56967.625000000466,BoB
b'2014309N13088',13.6,88.2,30.0,1000.0,56967.750000000466,BoB
b'2014309N13088',13.7,88.0,,,56967.875000000466,BoB
b'2014309N13088',13.9,87.9,30.0,1001.0,56968.000000000466,BoB
b'2014309N13088',14.1,87.7,30.0,1001.0,56968.125000000466,BoB
b'2014309N13088',14.2,87.6,25.0,1003.0,56968.250000000466,BoB
b'2014309N13088',14.2,87.5,,,56968.375000000466,BoB
b'2014309N13088',14.2,87.4,25.0,1003.0,56968.500000000466,BoB
b'2014309N13088',14.2,87.1,,,56968.625000000466,BoB
b'2014309N13088',14.3,86.8,25.0,1004.0,56968.750000000466,BoB
b'2014309N13088',14.4,86.4,,,56968.875000000466,BoB
b'2014309N13088',14.5,85.9,25.0,1005.0,56969.000000000466,BoB
b'2014309N13088',14.4,85.4,,,56969.125000000466,BoB
b'2014309N13088',14.3,85.1,,,56969.250000000466,BoB
b'2014309N13088',14.1,84.7,,,56969.375000000466,BoB
b'2014309N13088',14.0,84.2,,,56969.500000000466,BoB
b'2014309N13088',14.0,83.7,,,56969.625000000466,BoB
b'2014309N13088',14.1,83.3,,,56969.750000000466,BoB
b'2014309N13088',14.3,83.0,,,56969.875000000466,BoB
b'2014309N13088',14.5,82.7,,,56970.000000000466,BoB
b'2014309N13088',14.7,82.4,,,56970.125000000466,BoB
b'2014309N13088',14.9,82.2,,,56970.250000000466,BoB
b'2015157N13069',13.1,68.5,,,57179.250000000466,AS
b'2015157N13069',13.5,68.6,,,57179.375000000466,AS
b'2015157N13069',13.8,68.6,,,57179.500000000466,AS
b'2015157N13069',14.1,68.6,,,57179.625000000466,AS
b'2015157N13069',14.5,68.6,,,57179.750000000466,AS
b'2015157N13069',14.9,68.6,,,57179.875000000466,AS
b'2015157N13069',15.2,68.6,,,57180.000000000466,AS
b'2015157N13069',15.3,68.5,25.0,1004.0,57180.125000000466,AS
b'2015157N13069',15.5,68.4,25.0,1004.0,57180.250000000466,AS
b'2015157N13069',15.8,68.3,,,57180.375000000466,AS
b'2015157N13069',16.2,68.3,25.0,1003.0,57180.500000000466,AS
b'2015157N13069',16.5,68.3,,,57180.625000000466,AS
b'2015157N13069',16.9,68.3,25.0,1003.0,57180.750000000466,AS
b'2015157N13069',17.2,68.0,,,57180.875000000466,AS
b'2015157N13069',17.7,67.6,30.0,996.0,57181.000000000466,AS
b'2015157N13069',18.0,67.2,35.0,994.0,57181.125000000466,AS
b'2015157N13069',18.0,67.0,35.0,994.0,57181.250000000466,AS
b'2015157N13069',18.5,66.6,35.0,994.0,57181.375000000466,AS
b'2015157N13069',18.7,66.4,35.0,994.0,57181.500000000466,AS
b'2015157N13069',18.9,66.1,35.0,994.0,57181.625000000466,AS
b'2015157N13069',19.3,65.7,35.0,994.0,57181.750000000466,AS
b'2015157N13069',19.7,65.4,35.0,994.0,57181.875000000466,AS
b'2015157N13069',20.1,65.1,35.0,992.0,57182.000000000466,AS
b'2015157N13069',20.2,64.8,35.0,992.0,57182.125000000466,AS
b'2015157N13069',20.5,64.4,35.0,990.0,57182.250000000466,AS
b'2015157N13069',20.6,63.8,40.0,990.0,57182.375000000466,AS
b'2015157N13069',21.0,63.3,40.0,990.0,57182.500000000466,AS
b'2015157N13069',21.1,62.8,40.0,990.0,57182.625000000466,AS
b'2015157N13069',21.1,62.6,45.0,990.0,57182.750000000466,AS
b'2015157N13069',21.2,62.3,45.0,990.0,57182.875000000466,AS
b'2015157N13069',21.2,62.0,45.0,990.0,57183.000000000466,AS
b'2015157N13069',21.1,61.8,45.0,990.0,57183.125000000466,AS
b'2015157N13069',21.1,61.6,45.0,990.0,57183.250000000466,AS
b'2015157N13069',21.0,61.3,45.0,990.0,57183.375000000466,AS
b'2015157N13069',21.0,61.3,45.0,990.0,57183.500000000466,AS
b'2015157N13069',20.8,61.1,45.0,990.0,57183.625000000466,AS
b'2015157N13069',20.8,61.1,45.0,992.0,57183.750000000466,AS
b'2015157N13069',20.8,61.2,45.0,992.0,57183.875000000466,AS
b'2015157N13069',20.8,60.9,40.0,994.0,57184.000000000466,AS
b'2015157N13069',20.8,60.8,40.0,994.0,57184.125000000466,AS
b'2015157N13069',20.8,60.6,35.0,994.0,57184.250000000466,AS
b'2015157N13069',20.8,60.4,35.0,994.0,57184.375000000466,AS
b'2015157N13069',20.8,60.2,35.0,994.0,57184.500000000466,AS
b'2015157N13069',20.8,59.9,35.0,994.0,57184.625000000466,AS
b'2015157N13069',20.8,59.9,30.0,996.0,57184.750000000466,AS
b'2015157N13069',20.8,59.8,,,57184.875000000466,AS
b'2015157N13069',20.8,59.8,25.0,996.0,57185.000000000466,AS
b'2015157N13069',20.8,59.7,25.0,996.0,57185.125000000466,AS
b'2015157N13069',20.8,59.7,25.0,996.0,57185.250000000466,AS
b'2015171N18086',18.0,86.0,25.0,990.0,57193.125000000466,BoB
b'2015171N18086',18.5,86.0,25.0,990.0,57193.250000000466,BoB
b'2015171N18086',18.8,85.8,,,57193.375000000466,BoB
b'2015171N18086',19.0,85.5,25.0,990.0,57193.500000000466,BoB
b'2015171N18086',19.1,85.4,,,57193.625000000466,BoB
b'2015171N18086',19.2,85.4,25.0,990.0,57193.750000000466,BoB
b'2015171N18086',19.4,85.2,,,57193.875000000466,BoB
b'2015171N18086',19.7,85.0,25.0,992.0,57194.000000000466,BoB
b'2015171N18086',20.0,85.0,25.0,992.0,57194.125000000466,BoB
b'2015171N18086',20.0,84.5,25.0,992.0,57194.250000000466,BoB
b'2015171N18086',20.2,84.4,,,57194.375000000466,BoB
b'2015171N18086',20.5,84.5,25.0,992.0,57194.500000000466,BoB
b'2015171N18086',20.8,84.5,,,57194.625000000466,BoB
b'2015171N18086',21.0,84.5,25.0,992.0,57194.750000000466,BoB
b'2015173N20067',20.0,67.0,25.0,990.0,57195.125000000466,AS
b'2015173N20067',20.0,67.0,25.0,990.0,57195.250000000466,AS
b'2015173N20067',20.0,66.9,,,57195.375000000466,AS
b'2015173N20067',20.0,67.0,25.0,990.0,57195.500000000466,AS
b'2015173N20067',20.1,67.7,,,57195.625000000466,AS
b'2015173N20067',20.2,68.5,25.0,990.0,57195.750000000466,AS
b'2015173N20067',20.4,68.9,,,57195.875000000466,AS
b'2015173N20067',20.5,69.5,25.0,988.0,57196.000000000466,AS
b'2015173N20067',20.5,70.5,30.0,988.0,57196.125000000466,AS
b'2015173N20067',21.0,71.0,30.0,988.0,57196.250000000466,AS
b'2015173N20067',21.1,71.2,,,57196.375000000466,AS
b'2015173N20067',21.0,71.3,30.0,990.0,57196.500000000466,AS
b'2015173N20067',21.3,71.4,,,57196.625000000466,AS
b'2015173N20067',21.6,71.4,30.0,990.0,57196.750000000466,AS
b'2015173N20067',21.9,71.4,,,57196.875000000466,AS
b'2015173N20067',22.2,71.5,30.0,990.0,57197.000000000466,AS
b'2015173N20067',22.4,72.0,30.0,990.0,57197.125000000466,AS
b'2015173N20067',22.8,72.7,30.0,990.0,57197.250000000466,AS
b'2015173N20067',23.0,73.3,,,57197.375000000466,AS
b'2015173N20067',23.5,74.0,25.0,992.0,57197.500000000466,AS
b'2015173N20067',24.6,74.9,,,57197.625000000466,AS
b'2015173N20067',26.0,76.0,25.0,994.0,57197.750000000466,AS
b'2015191N23085',23.1,85.1,25.0,996.0,57213.125000000466,BoB
b'2015191N23085',23.1,85.0,25.0,996.0,57213.250000000466,BoB
b'2015191N23085',23.3,84.0,25.0,994.0,57213.375000000466,BoB
b'2015191N23085',23.5,83.5,25.0,994.0,57213.500000000466,BoB
b'2015191N23085',23.5,82.5,25.0,996.0,57213.625000000466,BoB
b'2015191N23085',23.6,82.3,25.0,996.0,57213.750000000466,BoB
b'2015191N23085',23.8,81.0,25.0,996.0,57213.875000000466,BoB
b'2015191N23085',24.0,80.5,25.0,995.0,57214.000000000466,BoB
b'2015191N23085',24.0,80.5,25.0,996.0,57214.125000000466,BoB
b'2015191N23085',24.5,80.5,25.0,996.0,57214.250000000466,BoB
b'2015191N23085',24.5,80.5,25.0,996.0,57214.375000000466,BoB
b'2015191N23085',25.5,80.5,25.0,996.0,57214.500000000466,BoB
b'2015191N23085',26.0,80.0,25.0,996.0,57214.625000000466,BoB
b'2015191N23085',26.5,79.5,25.0,998.0,57214.750000000466,BoB
b'2015191N23085',26.0,78.5,25.0,998.0,57214.875000000466,BoB
b'2015191N23085',27.5,78.3,25.0,998.0,57215.000000000466,BoB
b'2015191N23085',28.5,78.0,25.0,998.0,57215.125000000466,BoB
b'2015191N23085',28.5,77.5,25.0,998.0,57215.250000000466,BoB
b'2015191N23085',28.5,77.3,25.0,998.0,57215.375000000466,BoB
b'2015207N22091',22.0,90.8,20.0,994.0,57229.000000000466,BoB
b'2015207N22091',22.0,90.8,20.0,994.0,57229.125000000466,BoB
b'2015207N22091',22.0,90.5,20.0,994.0,57229.250000000466,BoB
b'2015207N22091',22.0,90.4,,,57229.375000000466,BoB
b'2015207N22091',22.0,90.5,20.0,994.0,57229.500000000466,BoB
b'2015207N22091',22.0,90.5,,,57229.625000000466,BoB
b'2015207N22091',22.0,90.5,20.0,994.0,57229.750000000466,BoB
b'2015207N22091',22.0,90.5,,,57229.875000000466,BoB
b'2015207N22091',22.0,90.5,20.0,994.0,57230.000000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57230.125000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57230.250000000466,BoB
b'2015207N22091',22.0,90.5,,,57230.375000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57230.500000000466,BoB
b'2015207N22091',22.0,90.5,,,57230.625000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57230.750000000466,BoB
b'2015207N22091',22.0,90.5,,,57230.875000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57231.000000000466,BoB
b'2015207N22091',22.0,90.5,25.0,994.0,57231.125000000466,BoB
b'2015207N22091',21.6,90.4,25.0,994.0,57231.250000000466,BoB
b'2015207N22091',21.4,90.4,,,57231.375000000466,BoB
b'2015207N22091',21.3,90.5,25.0,994.0,57231.500000000466,BoB
b'2015207N22091',21.3,90.7,,,57231.625000000466,BoB
b'2015207N22091',21.2,90.9,25.0,992.0,57231.750000000466,BoB
b'2015207N22091',21.0,91.0,,,57231.875000000466,BoB
b'2015207N22091',21.0,91.1,30.0,990.0,57232.000000000466,BoB
b'2015207N22091',21.0,91.1,30.0,990.0,57232.125000000466,BoB
b'2015207N22091',21.1,91.2,30.0,990.0,57232.250000000466,BoB
b'2015207N22091',21.2,91.2,,,57232.375000000466,BoB
b'2015207N22091',21.3,91.3,30.0,988.0,57232.500000000466,BoB
b'2015207N22091',21.4,91.3,,,57232.625000000466,BoB
b'2015207N22091',21.5,91.4,35.0,986.0,57232.750000000466,BoB
b'2015207N22091',21.5,91.4,,,57232.875000000466,BoB
b'2015207N22091',21.7,91.5,35.0,986.0,57233.000000000466,BoB
b'2015207N22091',21.9,91.5,35.0,986.0,57233.125000000466,BoB
b'2015207N22091',22.1,91.5,40.0,986.0,57233.250000000466,BoB
b'2015207N22091',22.1,91.5,40.0,986.0,57233.375000000466,BoB
b'2015207N22091',22.3,91.5,35.0,988.0,57233.500000000466,BoB
b'2015207N22091',22.5,91.4,35.0,988.0,57233.625000000466,BoB
b'2015207N22091',22.7,91.2,35.0,988.0,57233.750000000466,BoB
b'2015207N22091',22.9,91.1,30.0,988.0,57233.875000000466,BoB
b'2015207N22091',23.1,90.2,30.0,990.0,57234.000000000466,BoB
b'2015207N22091',23.1,90.0,30.0,990.0,57234.125000000466,BoB
b'2015207N22091',23.1,89.8,30.0,992.0,57234.250000000466,BoB
b'2015207N22091',23.1,89.6,,,57234.375000000466,BoB
