sid,lat,lon
b'1961009N10082',8.760258633553134,78.20064906405214
b'1961159N21090',21.658032653552443,88.92590497849352
b'1961178N17093',21.59441058777122,88.38894117734226
b'1961182N22088',21.600000381469727,87.4530002450744
b'1961248N22089',21.81188760056006,88.27622587125545
b'1961254N19094',21.61402730477234,87.51583746938803
b'1961265N21090',21.6079626091852,87.48407539270075
b'1961270N20090',21.93461559591922,88.93076936571181
b'1962134N10082',12.5,80.1579568069434
b'1962157N19088',21.812499037500984,88.35625165260193
b'1962192N17087',18.847813712681912,84.57828010298861
b'1962251N17086',20.887742218079392,71.34031930946477
b'1962259N17086',18.923130158849666,84.63843266161112
b'1962262N19092',21.934630349979916,89.06536840319771
b'1962299N10094',10.65568075482637,92.57727943428141
b'1962343N10090',11.399999618530273,92.61994909203571
b'1963157N20088',21.52963716250043,88.50987892854782
b'1963174N14096',19.429973109182818,85.12016096444897
b'1963185N22089',21.600000381469727,88.84361514594612
b'1963221N20089',21.588078297363406,87.41192338259039
b'1963251N16097',21.260780491563604,86.85687492242843
b'1963291N09092',11.764255985080984,79.7929079676074
b'1964185N21090',21.624383729181396,88.12685118487812
b'1964218N19088',19.813984808330005,85.88601568785687
b'1964222N20090',20.330509974675017,86.76949173219943
b'1964228N21088',21.352893640488972,86.9294741287621
b'1964267N21089',21.545691651612945,87.2086177863976
b'1964271N17086',17.200000762939453,82.47363583946152
b'1964291N16091',19.34986927028869,85.03341980719975
b'1964308N08096',10.555262621614569,92.55855210081434
b'1964321N14086',13.5,92.90028439690084
b'1964352N05093',10.692841719160908,75.95010822487376
b'1965194N19087',19.299999237060547,84.9599253573873
b'1965207N21090',21.5684736667145,87.36305527862413
b'1965235N20087',21.576094731688492,87.32390534280412
b'1965243N19091',19.34093585897514,85.01813017154743
b'1965262N15084',16.0138886184839,81.14444353392004
b'1965364N08088',17.58586525766646,83.19293217996506
b'1966118N08088',12.0,79.85484379948797
b'1966153N15088',18.164413970482244,83.83558711780317
b'1966179N21088',21.827706406598182,88.30000305175781
b'1966198N20088',20.17924658985922,86.53113145754682
b'1966209N21088',21.522690113519353,87.15462053590075
b'1966245N20088',19.88970070509058,85.42059895988741
b'1966305N09096',12.5,80.1579568069434
b'1966312N08084',16.38896372536269,73.3814957742515
b'1966322N09087',18.7229931018614,84.47700692668612
b'1966329N10096',12.979804822053174,80.2706806006962
b'1966364N08088',17.551391151626955,83.13083347876396
b'1967207N20088',20.661671749134936,86.97665809135768
b'1967212N19090',20.271787528370524,86.68463575260657
b'1967245N21090',21.63870228525966,88.54519228579211
b'1967270N20089',21.72877633868085,88.56438736455043
b'1967281N18089',20.764273344732356,86.99282079713652
b'1967304N10085',12.043658288713461,79.87463010309604
b'1968208N18089',20.616781674237593,86.9080438763608
b'1968216N22090',22.816928944928396,69.74921360524695
b'1968235N19090',21.621593207292737,88.28560746845224
b'1968254N19091',19.399999618530273,85.09182567319357
b'1968273N14089',18.630618557746267,84.40407437451435
b'1968314N08089',21.59640179688512,88.49640148405268
b'1969134N15087',15.787347529508379,80.4000015258789
b'1969209N19090',21.356072370528697,86.93178228223483
b'1969225N21090',21.578320887601578,87.38671937322259
b'1969249N17087',18.93634296554549,84.65154007647749
b'1969261N17088',19.261784485339327,84.91464671770261
b'1969282N18087',21.7008443241618,88.83445639336516
b'1969294N11083',12.607241468142798,80.19275593062589
b'1969308N12095',12.92188182130748,92.89529258122191
b'1970158N21090',21.80979832758238,88.60979737774082
b'1970180N20088',21.299999237060547,86.88652086983494
b'1970187N18091',21.511184269631066,87.1332250147712
b'1970229N18086',19.331179406443837,85.00323085952189
b'1970251N20091',21.707945713350092,88.69205199783156
b'1970264N17085',17.80599983674248,83.40743093472187
b'1970323N09085',10.271847167767977,79.31260904010973
b'1971154N20088',21.75311017036438,88.30000305175781
b'1971171N20089',20.97033549847595,86.88899485892004
b'1971196N20089',21.62584503774969,88.28707612397943
b'1971207N22089',22.02190401900024,88.55619043612062
b'1971220N21088',21.67392088397249,87.72608043436041
b'1971267N15084',16.167770760218055,81.19668974332153
b'1971271N19089',21.80001959399642,88.4000015258789
b'1971287N16089',18.068773210987608,83.65204355972172
b'1971300N12091',20.52207449187567,86.77792813884622
b'1972187N22088',21.603586229637465,87.46772743488471
b'1972195N21091',21.555991816070843,87.27603273571663
b'1972218N22089',22.279203463408905,88.6831891981222
b'1972225N22090',21.913742459016202,88.63128300793542
b'1972251N15097',18.94357830708019,84.66070398869383
b'1972264N17092',19.061490459555,84.75403816178
b'1972277N12087',15.140770269903607,80.05922869207537
b'1972320N10091',13.725649032146311,80.2358799334023
b'1972336N10089',11.220339251238627,75.88135926788142
b'1973187N19087',19.865169717725717,86.11741325844051
b'1973193N20089',20.952680877872204,86.89463949093903
b'1973200N21088',21.797344007712145,87.90132912789191
b'1973238N21088',21.330695174912933,86.90791160096653
b'1973245N22088',22.200000762939453,88.04956711274791
b'1973280N12090',21.21119902705521,86.83328165982495
b'1973308N07091',20.25827809033079,86.66258118893107
b'1973348N07088',9.292194168198913,79.32342067270318
b'1974150N22089',21.638471626737605,88.5384705114899
b'1974167N18086',19.562142114267672,85.11892805902826
b'1974220N19087',20.696059742015322,86.96798062030514
b'1974225N22089',21.603585633998964,89.0
b'1974269N16092',19.73792039305054,85.66207810750643
b'1974280N17085',17.700000762939453,83.30628257313462
b'1974287N17086',17.152374451586585,82.4214365902099
b'1975169N19087',19.989018905429607,86.40549196844063
b'1975177N19087',19.838716662659937,86.0
b'1975217N19088',20.676841022016664,87.0
b'1975229N20089',21.74781923500561,87.85072920123984
b'1975252N19086',20.005725580164366,86.42070464652741
b'1975290N15083',15.675803222505802,80.27258786230996
b'1976120N12093',13.44802502038422,92.8240152946806
b'1976214N19088',20.25131446598398,86.64781074366749
b'1976225N20089',21.655292638305454,87.6894164288622
b'1976240N21083',23.283307525372624,68.61669018580902
b'1976252N17093',21.748369622138668,87.85163201017352
b'1976308N13088',16.338110063751692,81.37133496778134
b'1976320N11087',14.780913345631939,80.09543386146333
b'1976328N08090',15.975621439681827,81.1512436423031
b'1976363N08089',10.923548516247157,92.6156980886118
b'1977300N13092',16.3856816061215,73.36674381589967
b'1977313N09092',13.884332322385868,74.59608170611567
b'1977318N06093',15.881827463570572,80.65908399464332
b'1978307N10082',11.899999618530273,75.32123749211149
b'1978323N08092',9.272524252802647,78.95495004814377
b'1979126N07090',15.055824849210287,80.04805755615234
b'1979300N06095',12.399999618530273,80.11270212572674
b'1979327N08088',13.8974811009532,80.20440438702747
b'1980284N09092',11.300000190734863,92.70281321925361
b'1980290N10088',16.386763427568518,81.4000015258789
b'1981298N07083',9.608909704708267,78.93663625400966
b'1981339N11089',21.86002305558342,88.17001495493444
b'1982150N13087',20.26042457754207,86.66978532906573
b'1982199N18088',19.40588203194181,85.09411617290726
b'1982230N21088',21.5684736667145,87.36305527862413
b'1982239N19089',20.908213906318135,86.91643010145464
b'1982252N18089',19.840193246582427,85.99485561549247
b'1982287N13091',16.54974799001919,82.25075660695735
b'1982290N09084',14.08567157048045,80.13574418953897
b'1982337N08084',9.600000381469727,78.9303294464851
b'1983175N18087',19.435772969943482,85.12845161005562
b'1983216N23088',21.48142145268273,72.72294115038194
b'1983274N18089',18.053790204414017,83.63105152977163
b'1984213N20089',20.0,86.4194564819336
b'1984228N20091',21.080795547693036,86.83840890461393
b'1984285N17089',21.15074801204802,86.82387887008674
b'1984314N09088',13.940726103331174,80.1407241821289
b'1984332N08086',11.230433604964494,79.83913412797293
b'1985218N21088',21.45345794749288,87.04654205250712
b'1985226N19088',20.2232521713061,86.59224810321811
b'1985262N18090',19.868838202975393,86.13115929532141
b'1985282N12090',17.78983831357129,83.38770295461539
b'1985287N13093',20.700695611926097,87.03286917408973
b'1985316N13081',12.5,80.1579568069434
b'1985317N12082',14.816227075340437,80.08377152954836
b'1987287N12089',15.943910293737776,81.11217994743808
b'1987303N06088',14.607519326303684,80.16992145573298
b'1987312N09095',15.725386507511137,80.893270022368
b'1987336N10085',10.553561958905227,79.85356424445234
b'1987351N09086',10.33316525095517,79.8673384939649
b'1988327N06100',21.721582753296932,88.9663925387173
b'1989143N17090',21.551163187655813,87.23720847119357
b'1989163N20088',21.63885860828738,87.5999984741211
b'1989203N18086',18.16190640804306,83.82856315032069
b'1989228N17086',18.412615106458695,84.18738164077995
b'1989290N18090',21.76503367758336,88.93251638595919
b'1990124N09088',15.765757653021044,81.0
b'1990164N21089',21.668772881137745,87.71871114941588
b'1990226N19088',19.435773733102067,85.12845253379587
b'1990232N22089',21.86432675890988,88.96869045364907
b'1990280N18091',21.610783572529638,87.5
b'1990304N08092',18.994955758197513,84.70504510095286
b'1990318N14082',14.37404906077999,80.16793511947601
b'1991208N20090',21.305501056893522,86.88899788621295
b'1991234N20089',21.546979693146003,87.21185757397055
b'1991264N15084',16.36656794670545,81.83357886073401
b'1991301N10083',12.28570995443317,80.02381704536036
b'1991313N10095',10.600000381469727,92.53976384565163
b'1992167N12088',20.464465030219305,86.80660253535746
b'1992207N18090',20.242309377073035,86.63076536728313
b'1992265N18099',21.700000762939453,88.70188362116389
b'1992279N10097',16.26304230089904,81.24956962900264
b'1992306N12093',12.118507233070869,92.74448161447388
b'1994078N06096',6.813816073499263,93.87927747115467
b'1994117N07096',8.333039741025766,93.1339184778434
b'1994302N11086',12.850128886049347,80.24986886973517
b'1995126N11081',11.718244089522683,79.78175591047732
b'1995128N15082',17.21919714399712,82.5
b'1995135N20087',21.646235407109472,88.14623726659356
b'1995269N21088',21.57258214804513,87.3790294456141
b'1995310N09096',18.449738285043193,84.22780554028444
b'1996163N08088',17.920345461622357,83.4796545449726
b'1996275N15082',15.0,80.05522918701172
b'1996288N09092',13.199999809265137,74.74094389745932
b'1996296N09093',10.789644580997685,92.4207123503196
b'1996306N15097',16.565001650867014,82.30499380759558
b'1996332N09092',12.762584015775865,80.24693551345868
b'1997177N21090',21.73684384775904,88.26315949845299
b'1997210N21089',21.115660928468802,86.82650750427244
b'1997216N20091',21.588182815998756,88.82363436800249
b'1997232N20088',20.5,86.75641717214953
b'1997240N20087',19.803346860414248,85.84832656979287
b'1997307N08082',10.300000190734863,76.11703717790218
b'1998165N18088',17.498526632329426,83.00294667913684
b'1998287N16083',16.35324459512725,81.5
b'1998317N11087',17.497012249115574,83.0014941695841
b'1999159N18091',21.66828611324998,87.71805934005545
b'1999168N19086',19.175016524903075,84.82498124964107
b'1999208N21089',21.957883834838867,88.5
b'1999219N21089',22.05061714997374,88.12469032534653
b'1999288N15093',19.23333116579941,84.88333648338158
b'1999298N12099',20.03248588469347,86.42335011923683
b'2000236N17084',17.074480192232702,82.34041714479724
b'2000299N13093',13.610741661762141,92.88925833823787
b'2000331N09092',11.552649842998367,79.75795081360123
b'2000358N08086',8.399999618530273,78.06085008385041
b'2001163N20087',20.058351092072332,86.44165002088218
b'2001288N13084',14.0,80.15140634424546
b'2002314N12083',21.93498548398093,88.16534936569953
b'2003206N21089',21.64152255951736,87.61695338412414
b'2003240N21089',20.738062755669695,87.07162528748856
b'2003279N17084',18.142160274055346,83.77891831133364
b'2004163N15090',19.695111533620512,85.5
b'2004276N12087',17.32672514205455,82.67327485794544
b'2005179N22088',21.69667701926944,87.7541534914557
b'2005210N21088',21.5,87.10859809674714
b'2005255N20088',20.4204576430048,86.73180989697897
b'2005260N20091',18.5,84.28500656147166
b'2005274N17086',22.019885277083883,88.05497046151149
b'2005298N12088',15.420248257544243,80.15950044263558
b'2005330N09096',12.715414129595906,80.23082617691114
b'2005338N09093',10.30795119611791,79.71589941397106
b'2006182N20088',20.399999618530273,86.80372423444476
b'2006214N20088',20.0,86.4194564819336
b'2006224N21088',21.45345794749288,87.04654205250712
b'2006228N21088',20.5,86.75641717214953
b'2006241N20088',20.5,86.75641717214953
b'2006247N21089',21.0,86.8717951304877
b'2006271N18089',19.054454070513895,84.72773068605554
b'2007172N15088',22.123373454073676,69.05975940422705
b'2007178N18089',19.73997178651102,85.54670343718624
b'2008259N20089',21.100000381469727,86.83083359240526
b'2008317N11089',14.954812328197251,80.06296569680748
b'2008329N09082',11.390862047049323,79.81827542084406
b'2009143N17089',21.687786690982772,88.19999694824219
b'2009201N21089',21.467850817664196,87.06429836467161
b'2009247N19089',21.63106212861064,88.06893657886609
b'2010137N10090',15.854726691514905,80.5
b'2010280N17085',21.681438707325558,88.52215806098833
b'2010286N18090',19.2238409828074,84.87306925344318
b'2010341N14082',15.834956235957108,80.49513050513792
b'2011167N22089',21.65120181898131,89.0
b'2011265N21088',21.5684736667145,87.36305527862413
b'2011360N09088',11.666883976780909,79.767536932666
b'2012301N11087',12.495330926944973,80.15817237589533
b'2012321N14090',12.816230620310543,80.24868901090085
b'2013149N21090',21.647963550923233,88.85203927124677
b'2013211N21088',21.588078297363406,87.41192338259039
b'2013281N12098',19.321063529316824,84.9894684813659
b'2013322N13090',15.806314563444237,80.81263161652073
b'2013339N09084',10.10621712962333,79.22486954431822
b'2014216N21089',21.724643776351016,88.38768013668084
b'2014279N11096',12.082857653973175,93.0757122452165
b'2015171N18086',19.517796813374378,85.12146698287586
b'2015312N11084',12.24231243133545,80.0
b'2016222N22089',22.165912170667145,88.6659090061557
b'2016230N21089',21.86040651360597,88.29306163920819
b'2016335N07088',10.820207311063834,79.8393792013359
b'2016341N08092',13.199999809265137,80.3214137561445
b'2017199N19086',19.622733184496802,85.41817891742687
b'2018202N21088',21.608872069804924,87.49112848087819
b'2018219N21088',21.5,87.10859809674714
b'2018249N22088',21.799999237060547,87.90666541647404
b'2018263N17089',19.222961904822405,84.87210059499544
b'2018281N14088',18.7229931018614,84.47700692668612
b'2018314N12093',9.994671872185762,76.27336251431221
b'2018347N07089',17.272869056759717,82.5788103839401
b'2019218N21088',21.413775228617737,86.98622520085371
b'2020136N10088',21.770624867597878,88.25883930925373
b'2020285N15087',16.957477528115977,82.27008836165719
b'2020296N19087',21.872144763822508,88.62910779545045
b'2020327N08086',13.635448983228166,80.05317349425059
b'2020335N06090',9.241689272176039,79.34169171950835
b'2021143N15090',21.401460766993075,86.97390489342182
b'2021256N20087',20.636257037202736,86.93957208676886
b'2021267N18094',18.332462036277516,84.1272392628685
b'2021312N07090',12.945573974545592,80.26327758857441
b'2021322N11082',12.416810612943415,80.12478546895888
b'2021335N08096',8.069954355551683,93.58027653522662
b'2022126N07095',16.025011447572926,81.15002232337432
b'2022226N22088',21.702218174788154,87.79335064703403
b'2022230N18095',21.574220148652515,88.1644488103056
b'2022295N13093',12.902455419647596,92.8967271139801
b'2022338N05100',12.713193026786607,80.2302106687957
b'2023317N10094',11.324391531209944,92.72097187530876
b'2023334N08088',15.553254470702422,80.18831066558923
b'2024147N19089',21.760100907818426,88.41502634716358
b'2024297N17089',20.769282401389344,86.92047915593587
b'2024335N12082',12.100000381469727,79.90819767836729
